"source","sourceScope","sourceId","productId","productName","rating","author","authorMeta","authorUrl","date","title","message","verified","location","replyAuthor","replyDate","replyMessage","relevance","sourceUrl"
"google","company","ChdDSUhNMG9nS0VJQ0FnTURBMXZxem53RRAB","","","5","lisa Garrison","4 reviews","https://www.google.com/maps/contrib/116351469166751117137/reviews?hl=en-US","a year ago","","My daughter loved the gift box. Though I haven’t seen it, she was very impressed. Thank you","false","","Rock the Treatment (Owner)","a year ago","Lisa, we are so happy to hear that your daughter loved receiving her cancer care package. We hope it brought her some smiles and comfort. Much appreciation for taking the time to share your feedback. Blessings 🙏❤️","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSURRcElfeWhRRRAB","","","5","Barbara Sue","1 review","https://www.google.com/maps/contrib/101820891579476861383/reviews?hl=en-US","8 years ago","","I sent this basket to a friend and she LOVED it! She was touched by the thoughtfulness of the items and it saved her husband a trip to the store. Also, Stacy Berkowitz was extra helpful in getting it there when I needed! A+++","false","","Rock the Treatment (Owner)","8 years ago","Thank you so much for the kind words. You ROCK!!","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChZDSUhNMG9nS0VJQ0FnSUQ5dXFyMVBBEAE","","","5","christopher santini","Local Guide·24 reviews·2 photos","https://www.google.com/maps/contrib/112592190178202820712/reviews?hl=en-US","2 years ago","","This is not just a small business, Stacy and team actually care. Each time (sadly) I have had to send a RockTheTreatment basket in the last few years, they always reach out, thank me and offer hope to the recipient. That means a lot and all I can say is Thank You!","false","","Rock the Treatment (Owner)","2 years ago","❤️❤️ thank you Chris. We pray for a day where we never have the need to send another basket like this. Blessings 🙏","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSUQ2ejZYanZBRRAB","","","5","Jose Rios","Local Guide·44 reviews·2 photos","https://www.google.com/maps/contrib/107269991246712501816/reviews?hl=en-US","4 years ago","","This gift was for family. They loved it. Mom said the box is beautiful and as she was going thru it she was astonished with the variety of items . She said everything that is necessary for supportive care during chemo is in the box. Thankyou for this product.","false","","Rock the Treatment (Owner)","4 years ago","Jose, we are so happy that your gift brought your mom some comfort and smiles. We appreciate you taking the time to share your lovely thoughts. Many blessings 🙏🏻","possible_women_package","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChZDSUhNMG9nS0VJQ0FnSURtbzcteUNnEAE","","","5","victoria adey","11 reviews","https://www.google.com/maps/contrib/104212832932542132027/reviews?hl=en-US","4 years ago","","We were absolutely delighted with the product as well as customer service. Our friend who received the gift was thrilled and commented many times on how delightful it was. It arrived promptly and we are delighted with the company.","false","","Rock the Treatment (Owner)","4 years ago","Victoria, we are so happy to hear that your friend loved your gift and that it brought them a bit of joy during a difficult time? Thank you so much for taking the time to share your thoughts. We greatly appreciate it. Many blessings.","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSUM2aXQtRnhRRRAB","","","5","Frank Harnos","4 reviews","https://www.google.com/maps/contrib/104482419830336142869/reviews?hl=en-US","4 years ago","","I ordered a Women's Large Chemo Basket for a co-worker's wife. He told me she loved it and was using everything that came with it. That was enough for me to say this is an awesome gift to give someone dealing with cancer.","false","","Rock the Treatment (Owner)","4 years ago","Frank, thank you so much for the kind words. We are so happy to hear that your gift helped your co-worker through a scary and difficult time. Wishing you all many blessings.","conflicting_size_explicit","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSURQNHFtRDN3RRAB","","","4","Denise Riehl","3 reviews","https://www.google.com/maps/contrib/114287297334254274231/reviews?hl=en-US","a year ago","","Its a lot smaller than it appears in the ad. $125 including shipping seems like a lot for the men’s medium care package but prices have gone up on everything everywhere so..Plus I think it’s great that they thought to make something like this for cancer patients.","false","","Rock the Treatment (Owner)","a year ago","Denise, We do our best to ensure our customers get as much value as possible. Thank you for the kind words. Blessings.","company_product_unspecified","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSUNDOV8ydW9RRRAB","","","5","Christine Saylor","Local Guide·92 reviews·17 photos","https://www.google.com/maps/contrib/117909952980383261266/reviews?hl=en-US","5 years ago","","The package was delivered very quickly and all the products were great. I got this for my daughter-in-law who is going to start chemo Friidat, 9/11/20. She was very grateful and was very pleased with the items. Thank you","false","","Rock the Treatment (Owner)","5 years ago","Christine, we are so happy that your daughter-in-law liked your gift and found it helpful. Many blessings to you all.","possible_women_package","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChZDSUhNMG9nS0VJQ0FnSURHNGVfQUZREAE","","","5","sally palomino","6 reviews·1 photo","https://www.google.com/maps/contrib/106323281319097038019/reviews?hl=en-US","4 years ago","","purchased Men's Large Chemo Basket for one of our leaders currently going through treatment and he expressed his appreciation. Very thoughtful and conscious on the select items in the basket. minus the nuts as he has a nut allergy.","false","","Rock the Treatment (Owner)","4 years ago","Sally, thank you so much for the kind words. We are so happy to hear that your colleague appreciated your gift. We hope it brought him a bit of joy and comfort during a difficult time.","company_product_unspecified","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSUNqM0kyV3JBRRAB","","","5","Kim Ward","10 reviews·2 photos","https://www.google.com/maps/contrib/114765418449622008602/reviews?hl=en-US","2 years ago","","My friend I sent this to was very pleased with everything in her basket. I was a quick delivery. Thank you so much for making these affordable baskets to bring a little joy to a cancer patients day.","false","","Rock the Treatment (Owner)","2 years ago","❤️ thank you so much Kim. We are so glad to hear that you were pleased with your experience. We hope it brought the recipient comfort during a difficult time. Blessings.","possible_women_package","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSUNKeWZ1NnpBRRAB","","","5","Sherrie Middleton","1 review","https://www.google.com/maps/contrib/103810429961481047797/reviews?hl=en-US","3 years ago","","What an amazing box full of goodies! The nausea lollipops were so helpful. Also such a great personalized email that touch my heart! Thank You ♥️🙏🏻","false","","Rock the Treatment (Owner)","3 years ago","Sherrie, Thank you so much for taking the time to share your lovely feedback. We are so happy to hear that the Queasy Pops were helpful!! Many blessings.","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChZDSUhNMG9nS0VJQ0FnSURjeUtqWUNBEAE","","","5","Stacie Ray","1 review","https://www.google.com/maps/contrib/107667341401346242391/reviews?hl=en-US","6 years ago","","My best friend was so excited to receive this gift box. She called me immediately! Thank you for providing a way to comfort her during this difficult time when I can't be with her in person!","false","","Rock the Treatment (Owner)","6 years ago","Stacie, we are so happy to hear that your friend LOVED her basket. Thank you for your kind words. Many blessings.","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChZDSUhNMG9nS0VJQ0FnSURDdUlXTkJnEAE","","","5","Natalie Francis","4 reviews","https://www.google.com/maps/contrib/103831671171146094581/reviews?hl=en-US","5 years ago","","I complained about a note missing from the basket I ordered. Stacy reached out to me shortly thereafter and conducted herself in such an honorable, decent way. She was so sorry about this mistake. I really appreciate her and she will definitely get my business again.","false","","Rock the Treatment (Owner)","5 years ago","Natalie, thank you so much for your understanding. We work very hard to ensure everything is perfect. Unfortunately, sometimes a mistake will occur. To us, the measure of a company is how the mistakes are handled that counts. We thank you so much for taking the time to share your thoughts despite an imperfect experience. 💙","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChZDSUhNMG9nS0VJQ0FnSUM4bkpmMEh3EAE","","","5","Audrey Stewart","11 reviews","https://www.google.com/maps/contrib/108967779724516918750/reviews?hl=en-US","6 years ago","","Got this gift for a friend. Yesterday was her last chemo treatment and I was told that she used every single item in the Rock the Treatment box I got her. She said every single thing in that box was very helpful to her during this difficult time. I cannot thank you enough Rock the Treatment! You really helped she and I during this time!","false","","Rock the Treatment (Owner)","6 years ago","Audrey, we are so glad that your friend liked the basket and found it helpful! We are even more thrilled that she completed her last treatment. Thank you for taking the time to share your thoughts. Many blessings to both of you and your families.","possible_women_package","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChZDSUhNMG9nS0VJQ0FnSURDbmR2ZmJnEAE","","","5","Donna Littlejohn","Local Guide·41 reviews·7 photos","https://www.google.com/maps/contrib/112734664152171328312/reviews?hl=en-US","5 years ago","","We got the gift box for a loved one just starting radiation treatment. He was very pleased with it and we were so happy to give this to show support! He likes everything in the box!","false","","Rock the Treatment (Owner)","5 years ago","Donna, we are so happy to hear that your gift made your loved one smile and brought him a bit of joy during a difficult time. Thank you so much for taking the time to share your feedback. Be safe!","company_product_unspecified","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChZDSUhNMG9nS0VJQ0FnSURYeUtDOExnEAE","","","5","Tammy Jakubowski","8 reviews·1 photo","https://www.google.com/maps/contrib/109509877359450593554/reviews?hl=en-US","a year ago","","Excellent customer support. Willing to substitute things if the recipient has special circumstances. Chemo classes recommended every thing on the box.","false","","Rock the Treatment (Owner)","a year ago","Tammy, we are so happy to hear you were pleased with your experience. We hope your chemo care package brought the recipient a lot of comfort and some smiles. Thank you for taking the time to share your thoughtful feedback. Blessings. ❤️🙏","company_product_unspecified","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChZDSUhNMG9nS0VJQ0FnSUNhaVlTYVBBEAE","","","5","Stephanie Young","Local Guide·44 reviews","https://www.google.com/maps/contrib/110479489878794399522/reviews?hl=en-US","4 years ago","","This was a great purchase. So many options inside the box for my sister in law to choose from according to her needs. I am glad i found Rock the treatment. They really are wonderful.","false","","Rock the Treatment (Owner)","4 years ago","Stephanie, we are so happy that you're happy with the basket. We hope your sister in law got a bit of joy and some comfort from your gift. Many blessings.","possible_women_package","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChZDSUhNMG9nS0VJQ0FnSURDMk0tVVFREAE","","","5","Janet Bezinque","12 reviews·9 photos","https://www.google.com/maps/contrib/104225942387269101826/reviews?hl=en-US","5 years ago","","Purchased for my sister who is starting a chemo treatment plan. She loved everything in the box! Perfect gift to show her how much she is loved and supported.","false","","Rock the Treatment (Owner)","5 years ago","Janet, we are so glad your sister loved the basket. Thank you for taking the time to share your feedback. Many blessings.","possible_women_package","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChZDSUhNMG9nS0VJQ0FnSUNNaFp1eVlnEAE","","","5","Amy Schmardel","10 reviews","https://www.google.com/maps/contrib/102944854416232242855/reviews?hl=en-US","6 years ago","","Amazing gifts. Thoughtful customer service people. I searched and found gift baskets with half the items and thought put into them at twice the price. But the only thing that matters is that the recipient loved it.","false","","Rock the Treatment (Owner)","6 years ago","Amy, thank you so much for taking the time to write such a lovely review and for recognizing that we like to provide a good value and selection of items in our gifts. Many blessings.","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSUR5NXJIRXRRRRAB","","","5","Christelle Del Prete","Local Guide·38 reviews·41 photos","https://www.google.com/maps/contrib/107498282261883711056/reviews?hl=en-US","5 years ago","","I sent a small chemo basket to a colleague of mine and here is what she said: ""I've never heard of Rock the Treatment, but they know what they're doing--I will use and enjoy every single item in this care package."" That sums it up better than anything I could say. Thanks, Rock the Treatment!","false","","Rock the Treatment (Owner)","5 years ago","Christelle, AW.. that is very sweet. Thank you so much for sharing. Wishing you both many blessings.","possible_women_package","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSURVeFkzNG53RRAB","","","5","John Bailey","3 reviews·5 photos","https://www.google.com/maps/contrib/100757736066367856754/reviews?hl=en-US","Edited 10 months ago","","Delivery was fast and efficient . Can’t tell you how grateful I am for your wonderful service . My sister was overcome with joy and emotion at such a wonderful and caring gift.Meant the world to be able to give her this.Thanks so much !!","false","","Rock the Treatment (Owner)","6 years ago","Thank you so much John. We are so pleased that your sister enjoyed the basket. Many Blessings!","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSURQOEkyVnFnRRAB","","","5","Robert Brennan","1 review","https://www.google.com/maps/contrib/107164275808245383297/reviews?hl=en-US","a year ago","","Cancer can make you feel powerless. This service helps you fight back. If you can lift someone’s spirit just a little with this service it’s worth every penny.","false","","Rock the Treatment (Owner)","a year ago","Robert, thank you so much for sharing such lovely sentiments. We hope your cancer care package brought the recipient some smiles and comfort. Blessings. 💪🙏🏻","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChZDSUhNMG9nS0VJQ0FnSURWejYtaWR3EAE","","","5","Aneesa Sen","8 reviews·14 photos","https://www.google.com/maps/contrib/105827671368386036244/reviews?hl=en-US","2 years ago","","My father in law was very touched! He loved all the items and the package lifted his spirits. It’s such a difficult time - Rock the Treatment made it just a bit lighter.","false","","Rock the Treatment (Owner)","2 years ago","Aneesa, we are so pleased to hear that your father in law loved receiving your gift. We hope it brings him some comfort along with some smiles. Blessings.","company_product_unspecified","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSURXN2FDamx3RRAB","","","5","Maria Rios-Torres","12 reviews·5 photos","https://www.google.com/maps/contrib/105529534361408986103/reviews?hl=en-US","4 years ago","","This is such a great idea! I sent it to one of my best friends who's fiance's cancer relapsed. They said they got all choked up and teary when they received it. I can only hope it helps relieve some of the stress and anxiety surrounding cancer.","false","","Rock the Treatment (Owner)","4 years ago","Maria, we are so sorry to hear about your best friends fiance. We are so happy to hear that your gift brought some joy and comfort during a very difficult time. Thank you so much for taking the time to share your thoughts. Many blessings.","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChZDSUhNMG9nS0VJQ0FnSUNHcHJLNVdREAE","","","5","Trina Larson","Local Guide·33 reviews·11 photos","https://www.google.com/maps/contrib/114738268337009109275/reviews?hl=en-US","4 years ago","","This purchase was for my sister. She was thrilled with it. It brightened her spirits and gave great comfort during her treatment! I would definitely recommend it!","false","","Rock the Treatment (Owner)","4 years ago","We are so pleased that your gift helped to give your sister some smiles and comfort! We appreciate you taking the time to share your thoughts. Many blessings to your sister and family.","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSURCNTdqN3h3RRAB","","","5","Deanna Drury","11 reviews","https://www.google.com/maps/contrib/110714573085145425867/reviews?hl=en-US","3 years ago","","Package was for a friend who was recently diagnosed with cancer. His wife gave us a big thank you saying ""company really knows their recipients -- package addressed symptoms from itchy skin to nausea to dry mouth"".","false","","Rock the Treatment (Owner)","3 years ago","Thank you! We are so happy to hear that the recipient loved receiving your gift and that they found it helpful. We appreciate you taking the time so share your lovely feedback. Blessings","possible_women_package","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChZDSUhNMG9nS0VJQ0FnSUNLMnZxb1VnEAE","","","5","Jennifer Heidorn","7 reviews·3 photos","https://www.google.com/maps/contrib/110612760017611529972/reviews?hl=en-US","5 years ago","","Wonderful box!! The recipient loved it! So much thought was put into the items in the box. Excellent choices and the recipient was really encouraged at the thought.I’ll be back to get another! Thank you, thank you!","false","","Rock the Treatment (Owner)","5 years ago","Jennifer, thank you so much for your kind words and lovely review. We try very hard and truly appreciate you noticing. We are so happy to hear that the recipient loved your gift and that it brought her some joy. Many blessings.","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChZDSUhNMG9nS0VJQ0FnSUNlczlHc09nEAE","","","5","Hercules C&G Drain","4 reviews·2 photos","https://www.google.com/maps/contrib/112332108230077610773/reviews?hl=en-US","3 years ago","","Large chemo basket for my sister was fantastic. She loved everything in the basket. Thank you for helping me put a smile on her face.","false","","Rock the Treatment (Owner)","3 years ago","We are so HAPPY to hear that your sister loved your gift and that it gave her some smiles during a difficult time. Thank you for sharing your feedback. We greatly appreciate you taking the time. Blessings.","possible_women_package","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSUR1Z05UMG5nRRAB","","","5","kristina b","7 reviews","https://www.google.com/maps/contrib/100779661632609190014/reviews?hl=en-US","3 years ago","","The recipient said this was a very thoughtful and appreciated gift. I would highly recommend this for your loved ones starting chemo. Also great personalized customer service.","false","","Rock the Treatment (Owner)","3 years ago","Thank you Kristina. We are so happy to hear that the recipient loved your gift. Wishing you both many blessings.","company_product_unspecified","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
